date,country,arrivals,arrivals_male,arrivals_female,X
2024-07-01,ATA,0,0,0,
2020-01-01,ATG,28,15,13,0.0
2020-02-01,ATG,13,8,5,0.0
2020-03-01,ATG,7,6,1,0.0
2020-04-01,ATG,0,0,0,0.0
2020-05-01,ATG,0,0,0,0.0
2020-06-01,ATG,0,0,0,0.0
2020-07-01,ATG,0,0,0,0.0
2020-08-01,ATG,0,0,0,0.0
2020-09-01,ATG,0,0,0,0.0
2020-10-01,ATG,1,1,0,0.0
2020-11-01,ATG,0,0,0,0.0
2020-12-01,ATG,0,0,0,0.0
2021-01-01,ATG,0,0,0,0.0
2021-02-01,ATG,0,0,0,0.0
2021-03-01,ATG,0,0,0,0.0
2021-04-01,ATG,0,0,0,0.0
2021-05-01,ATG,0,0,0,0.0
2021-06-01,ATG,0,0,0,0.0
2021-07-01,ATG,0,0,0,0.0
2021-08-01,ATG,0,0,0,0.0
2021-09-01,ATG,0,0,0,0.0
2021-10-01,ATG,0,0,0,0.0
2021-11-01,ATG,1,0,1,0.0
2021-12-01,ATG,1,1,0,0.0
2022-01-01,ATG,0,0,0,0.0
2022-02-01,ATG,5,2,3,0.0
2022-03-01,ATG,6,4,2,0.0
2022-04-01,ATG,7,5,2,0.0
2022-05-01,ATG,5,5,0,0.0
2022-06-01,ATG,15,10,5,0.0
2022-07-01,ATG,9,6,3,0.0
2022-08-01,ATG,20,13,7,0.0
2022-09-01,ATG,17,10,7,0.0
2022-10-01,ATG,31,18,13,0.0
2022-11-01,ATG,9,9,0,0.0
2022-12-01,ATG,16,7,9,0.0
2023-01-01,ATG,22,12,10,0.0
2023-02-01,ATG,15,11,4,0.0
2023-03-01,ATG,30,18,12,0.0
2023-04-01,ATG,19,14,5,0.0
2023-05-01,ATG,14,12,2,0.0
2023-06-01,ATG,18,14,4,0.0
2023-07-01,ATG,33,27,6,0.0
2023-08-01,ATG,38,21,17,0.0
2023-09-01,ATG,25,15,10,0.0
2023-10-01,ATG,14,12,2,0.0
2023-11-01,ATG,18,13,5,0.0
2023-12-01,ATG,30,17,13,0.0
2024-01-01,ATG,18,10,8,0.0
2024-02-01,ATG,25,16,9,0.0
2024-03-01,ATG,12,6,6,0.0
2024-04-01,ATG,14,8,6,0.0
2024-05-01,ATG,20,17,3,0.0
2024-06-01,ATG,22,10,12,0.0
2024-07-01,ATG,25,16,9,0.0
2020-01-01,AUS,51998,28936,23062,0.0
2020-02-01,AUS,22818,14122,8696,0.0
2020-03-01,AUS,9409,5810,3599,0.0
2020-04-01,AUS,9,8,1,0.0
2020-05-01,AUS,42,35,7,0.0
2020-06-01,AUS,41,26,15,0.0
2020-07-01,AUS,172,121,51,0.0
2020-08-01,AUS,125,83,42,0.0
2020-09-01,AUS,135,102,33,0.0
2020-10-01,AUS,101,66,35,0.0
2020-11-01,AUS,175,133,42,0.0
2020-12-01,AUS,123,81,42,0.0
2021-01-01,AUS,152,99,53,0.0
2021-02-01,AUS,87,55,32,0.0
2021-03-01,AUS,94,75,19,0.0
2021-04-01,AUS,113,75,38,0.0
2021-05-01,AUS,78,56,22,0.0
2021-06-01,AUS,55,42,13,0.0
2021-07-01,AUS,99,55,44,0.0
2021-08-01,AUS,147,78,69,0.0
2021-09-01,AUS,101,67,34,0.0
2021-10-01,AUS,125,85,40,0.0
2021-11-01,AUS,221,141,80,0.0
2021-12-01,AUS,628,406,222,0.0
2022-01-01,AUS,973,612,361,0.0
2022-02-01,AUS,570,374,196,0.0
2022-03-01,AUS,834,553,281,0.0
2022-04-01,AUS,7148,4308,2840,0.0
2022-05-01,AUS,9469,6077,3392,0.0
2022-06-01,AUS,13292,7968,5324,0.0
2022-07-01,AUS,18810,11000,7810,0.0
2022-08-01,AUS,16843,10140,6703,0.0
2022-09-01,AUS,21744,12753,8991,0.0
2022-10-01,AUS,24169,14460,9709,0.0
2022-11-01,AUS,25521,14900,10621,0.0
2022-12-01,AUS,40002,21973,18029,0.0
2023-01-01,AUS,43421,23741,19680,0.0
2023-02-01,AUS,23413,13849,9564,0.0
2023-03-01,AUS,26635,15622,11013,0.0
2023-04-01,AUS,33383,18656,14727,0.0
2023-05-01,AUS,25757,14882,10875,0.0
2023-06-01,AUS,26137,14775,11362,0.0
2023-07-01,AUS,39291,22104,17187,0.0
2023-08-01,AUS,28940,17042,11898,0.0
2023-09-01,AUS,38952,22092,16860,0.0
2023-10-01,AUS,33023,19016,14007,0.0
2023-11-01,AUS,35471,20739,14732,0.0
2023-12-01,AUS,54673,30236,24437,0.0
2024-01-01,AUS,50374,27815,22559,0.0
2024-02-01,AUS,30128,17585,12543,0.0
2024-03-01,AUS,34288,19616,14672,0.0
2024-04-01,AUS,32868,18715,14153,0.0
2024-05-01,AUS,26870,15870,11000,0.0
2024-06-01,AUS,39022,21846,17176,0.0
2024-07-01,AUS,40858,22745,18113,0.0
2020-01-01,AUT,1480,960,520,0.0
2020-02-01,AUT,1629,979,650,0.0
2020-03-01,AUT,609,379,230,0.0
2020-04-01,AUT,1,1,0,0.0
2020-05-01,AUT,0,0,0,0.0
2020-06-01,AUT,0,0,0,0.0
2020-07-01,AUT,13,9,4,0.0
2020-08-01,AUT,16,10,6,0.0
2020-09-01,AUT,11,8,3,0.0
2020-10-01,AUT,8,6,2,0.0
2020-11-01,AUT,4,4,0,0.0
2020-12-01,AUT,5,5,0,0.0
2021-01-01,AUT,19,14,5,0.0
2021-02-01,AUT,13,13,0,0.0
2021-03-01,AUT,7,7,0,0.0
2021-04-01,AUT,17,13,4,0.0
2021-05-01,AUT,11,10,1,0.0
2021-06-01,AUT,8,8,0,0.0
2021-07-01,AUT,12,8,4,0.0
2021-08-01,AUT,29,19,10,0.0
2021-09-01,AUT,33,28,5,0.0
2021-10-01,AUT,26,22,4,0.0
2021-11-01,AUT,31,23,8,0.0
2021-12-01,AUT,21,15,6,0.0
2022-01-01,AUT,66,54,12,0.0
2022-02-01,AUT,46,39,7,0.0
2022-03-01,AUT,84,76,8,0.0
2022-04-01,AUT,334,231,103,0.0
2022-05-01,AUT,438,310,128,0.0
2022-06-01,AUT,444,307,137,0.0
2022-07-01,AUT,939,590,349,0.0
2022-08-01,AUT,986,611,375,0.0
2022-09-01,AUT,833,540,293,0.0
2022-10-01,AUT,825,582,243,0.0
2022-11-01,AUT,984,645,339,0.0
2022-12-01,AUT,1047,635,412,0.0
2023-01-01,AUT,1230,739,491,0.0
2023-02-01,AUT,1380,814,566,0.0
2023-03-01,AUT,1115,715,400,0.0
2023-04-01,AUT,978,593,385,0.0
2023-05-01,AUT,1070,671,399,0.0
2023-06-01,AUT,613,413,200,0.0
2023-07-01,AUT,1391,793,598,0.0
2023-08-01,AUT,1567,948,619,0.0
2023-09-01,AUT,1130,689,441,0.0
2023-10-01,AUT,1067,675,392,0.0
2023-11-01,AUT,1339,914,425,0.0
2023-12-01,AUT,1478,867,611,0.0
2024-01-01,AUT,1649,1017,632,0.0
2024-02-01,AUT,2166,1272,894,0.0
2024-03-01,AUT,1607,956,651,0.0
2024-04-01,AUT,1162,708,454,0.0
2024-05-01,AUT,1097,693,404,0.0
2024-06-01,AUT,797,530,267,0.0
2024-07-01,AUT,1524,877,647,0.0
2020-01-01,AZE,183,107,76,0.0
2020-02-01,AZE,100,60,40,0.0
2020-03-01,AZE,28,20,8,0.0
2020-04-01,AZE,0,0,0,0.0
2020-05-01,AZE,1,1,0,0.0
2020-06-01,AZE,0,0,0,0.0
2020-07-01,AZE,1,1,0,0.0
2020-08-01,AZE,0,0,0,0.0
2020-09-01,AZE,2,1,1,0.0
2020-10-01,AZE,4,2,2,0.0
2020-11-01,AZE,2,2,0,0.0
2020-12-01,AZE,1,1,0,0.0
2021-01-01,AZE,1,1,0,0.0
2021-02-01,AZE,0,0,0,0.0
2021-03-01,AZE,4,2,2,0.0
2021-04-01,AZE,1,1,0,0.0
2021-05-01,AZE,4,3,1,0.0
2021-06-01,AZE,1,1,0,0.0
2021-07-01,AZE,5,3,2,0.0
2021-08-01,AZE,11,5,6,0.0
2021-09-01,AZE,2,1,1,0.0
2021-10-01,AZE,6,2,4,0.0
2021-11-01,AZE,7,6,1,0.0
2021-12-01,AZE,1,1,0,0.0
2022-01-01,AZE,14,9,5,0.0
2022-02-01,AZE,3,3,0,0.0
2022-03-01,AZE,12,10,2,0.0
2022-04-01,AZE,21,16,5,0.0
2022-05-01,AZE,33,20,13,0.0
2022-06-01,AZE,42,27,15,0.0
2022-07-01,AZE,60,36,24,0.0
2022-08-01,AZE,114,54,60,0.0
2022-09-01,AZE,68,31,37,0.0
2022-10-01,AZE,83,53,30,0.0
2022-11-01,AZE,77,47,30,0.0
2022-12-01,AZE,118,66,52,0.0
2023-01-01,AZE,86,48,38,0.0
2023-02-01,AZE,77,48,29,0.0
2023-03-01,AZE,243,115,128,0.0
2023-04-01,AZE,82,41,41,0.0
2023-05-01,AZE,127,77,50,0.0
2023-06-01,AZE,98,69,29,0.0
2023-07-01,AZE,166,92,74,0.0
2023-08-01,AZE,139,74,65,0.0
2023-09-01,AZE,157,95,62,0.0
2023-10-01,AZE,136,72,64,0.0
2023-11-01,AZE,165,91,74,0.0
2023-12-01,AZE,236,116,120,0.0
2024-01-01,AZE,204,118,86,0.0
2024-02-01,AZE,141,78,63,0.0
2024-03-01,AZE,397,179,218,0.0
2024-04-01,AZE,165,101,64,0.0
2024-05-01,AZE,81,41,40,0.0
2024-06-01,AZE,221,107,114,0.0
2024-07-01,AZE,272,136,136,0.0
2020-01-01,BDI,2,2,0,0.0
2020-02-01,BDI,1,0,1,0.0
2020-03-01,BDI,1,1,0,0.0
2020-04-01,BDI,0,0,0,0.0
2020-05-01,BDI,0,0,0,0.0
2020-06-01,BDI,0,0,0,0.0
2020-07-01,BDI,0,0,0,0.0
2020-08-01,BDI,0,0,0,0.0
2020-09-01,BDI,0,0,0,0.0
2020-10-01,BDI,0,0,0,0.0
2020-11-01,BDI,0,0,0,0.0
2020-12-01,BDI,0,0,0,0.0
2021-01-01,BDI,0,0,0,0.0
2021-02-01,BDI,0,0,0,0.0
2021-03-01,BDI,1,1,0,0.0
2021-04-01,BDI,3,1,2,0.0
2021-05-01,BDI,5,2,3,0.0
2021-06-01,BDI,0,0,0,0.0
2021-07-01,BDI,1,0,1,0.0
2021-08-01,BDI,2,1,1,0.0
2021-09-01,BDI,0,0,0,0.0
2021-10-01,BDI,0,0,0,0.0
2021-11-01,BDI,0,0,0,0.0
2021-12-01,BDI,0,0,0,0.0
2022-01-01,BDI,2,2,0,0.0
2022-02-01,BDI,1,1,0,0.0
2022-03-01,BDI,0,0,0,0.0
2022-04-01,BDI,6,3,3,0.0
2022-05-01,BDI,0,0,0,0.0
2022-06-01,BDI,0,0,0,0.0
2022-07-01,BDI,2,1,1,0.0
2022-08-01,BDI,4,2,2,0.0
2022-09-01,BDI,2,1,1,0.0
2022-10-01,BDI,7,5,2,0.0
2022-11-01,BDI,6,4,2,0.0
2022-12-01,BDI,1,0,1,0.0
2023-01-01,BDI,10,5,5,0.0
2023-02-01,BDI,3,2,1,0.0
2023-03-01,BDI,4,1,3,0.0
2023-04-01,BDI,5,3,2,0.0
2023-05-01,BDI,2,1,1,0.0
2023-06-01,BDI,8,3,5,0.0
2023-07-01,BDI,3,2,1,0.0
2023-08-01,BDI,3,1,2,0.0
2023-09-01,BDI,32,9,23,0.0
2023-10-01,BDI,1,0,1,0.0
2023-11-01,BDI,3,1,2,0.0
2023-12-01,BDI,8,4,4,0.0
2024-01-01,BDI,10,9,1,0.0
2024-02-01,BDI,4,0,4,0.0
2024-03-01,BDI,5,5,0,0.0
2024-04-01,BDI,4,2,2,0.0
2024-05-01,BDI,3,3,0,0.0
2024-06-01,BDI,2,1,1,0.0
2024-07-01,BDI,14,9,5,0.0
2020-01-01,BEL,1779,1153,626,0.0
2020-02-01,BEL,1760,1148,612,0.0
2020-03-01,BEL,854,553,301,0.0
2020-04-01,BEL,7,6,1,0.0
2020-05-01,BEL,1,0,1,0.0
2020-06-01,BEL,0,0,0,0.0
2020-07-01,BEL,12,10,2,0.0
2020-08-01,BEL,9,9,0,0.0
2020-09-01,BEL,21,17,4,0.0
2020-10-01,BEL,21,14,7,0.0
2020-11-01,BEL,13,11,2,0.0
2020-12-01,BEL,14,9,5,0.0
2021-01-01,BEL,21,14,7,0.0
2021-02-01,BEL,13,9,4,0.0
2021-03-01,BEL,22,20,2,0.0
2021-04-01,BEL,10,7,3,0.0
2021-05-01,BEL,7,4,3,0.0
2021-06-01,BEL,5,3,2,0.0
2021-07-01,BEL,17,13,4,0.0
2021-08-01,BEL,20,12,8,0.0
2021-09-01,BEL,28,14,14,0.0
2021-10-01,BEL,22,16,6,0.0
2021-11-01,BEL,25,21,4,0.0
2021-12-01,BEL,60,50,10,0.0
2022-01-01,BEL,65,43,22,0.0
2022-02-01,BEL,53,38,15,0.0
2022-03-01,BEL,85,60,25,0.0
2022-04-01,BEL,327,223,104,0.0
2022-05-01,BEL,545,395,150,0.0
2022-06-01,BEL,673,465,208,0.0
2022-07-01,BEL,1547,879,668,0.0
2022-08-01,BEL,1376,802,574,0.0
2022-09-01,BEL,1295,798,497,0.0
2022-10-01,BEL,1198,758,440,0.0
2022-11-01,BEL,1057,717,340,0.0
2022-12-01,BEL,925,606,319,0.0
2023-01-01,BEL,1130,730,400,0.0
2023-02-01,BEL,1475,928,547,0.0
2023-03-01,BEL,1427,906,521,0.0
2023-04-01,BEL,1441,870,571,0.0
2023-05-01,BEL,1454,880,574,0.0
2023-06-01,BEL,1182,720,462,0.0
2023-07-01,BEL,3365,1825,1540,0.0
2023-08-01,BEL,2337,1268,1069,0.0
2023-09-01,BEL,2208,1227,981,0.0
2023-10-01,BEL,1693,1046,647,0.0
2023-11-01,BEL,1667,1108,559,0.0
2023-12-01,BEL,1641,1024,617,0.0
2024-01-01,BEL,2060,1202,858,0.0
2024-02-01,BEL,2129,1281,848,0.0
2024-03-01,BEL,2179,1293,886,0.0
2024-04-01,BEL,1953,1146,807,0.0
2024-05-01,BEL,1990,1148,842,0.0
2024-06-01,BEL,2361,1361,1000,0.0
2024-07-01,BEL,4717,2472,2245,0.0
2020-01-01,BEN,7,6,1,0.0
2020-02-01,BEN,7,3,4,0.0
2020-03-01,BEN,1,1,0,0.0
2020-04-01,BEN,0,0,0,0.0
2020-05-01,BEN,0,0,0,0.0
2020-06-01,BEN,0,0,0,0.0
2020-07-01,BEN,0,0,0,0.0
2020-08-01,BEN,0,0,0,0.0
2020-09-01,BEN,0,0,0,0.0
2020-10-01,BEN,0,0,0,0.0
2020-11-01,BEN,0,0,0,0.0
2020-12-01,BEN,1,0,1,0.0
2021-01-01,BEN,0,0,0,0.0
2021-02-01,BEN,0,0,0,0.0
2021-03-01,BEN,0,0,0,0.0
2021-04-01,BEN,1,1,0,0.0
2021-05-01,BEN,0,0,0,0.0
2021-06-01,BEN,0,0,0,0.0
2021-07-01,BEN,0,0,0,0.0
2021-08-01,BEN,0,0,0,0.0
2021-09-01,BEN,0,0,0,0.0
2021-10-01,BEN,0,0,0,0.0
2021-11-01,BEN,0,0,0,0.0
2021-12-01,BEN,1,1,0,0.0
2022-01-01,BEN,1,1,0,0.0
2022-02-01,BEN,1,1,0,0.0
2022-03-01,BEN,1,0,1,0.0
2022-04-01,BEN,1,1,0,0.0
2022-05-01,BEN,0,0,0,0.0
2022-06-01,BEN,1,1,0,0.0
2022-07-01,BEN,6,5,1,0.0
2022-08-01,BEN,6,5,1,0.0
2022-09-01,BEN,9,6,3,0.0
2022-10-01,BEN,19,15,4,0.0
2022-11-01,BEN,8,5,3,0.0
2022-12-01,BEN,11,7,4,0.0
2023-01-01,BEN,10,6,4,0.0
2023-02-01,BEN,7,6,1,0.0
2023-03-01,BEN,11,9,2,0.0
2023-04-01,BEN,11,5,6,0.0
2023-05-01,BEN,12,9,3,0.0
2023-06-01,BEN,10,8,2,0.0
2023-07-01,BEN,23,16,7,0.0
2023-08-01,BEN,8,7,1,0.0
2023-09-01,BEN,25,19,6,0.0
2023-10-01,BEN,11,9,2,0.0
2023-11-01,BEN,15,12,3,0.0
2023-12-01,BEN,16,8,8,0.0
2024-01-01,BEN,15,12,3,0.0
2024-02-01,BEN,10,9,1,0.0
2024-03-01,BEN,16,10,6,0.0
2024-04-01,BEN,12,6,6,0.0
2024-05-01,BEN,17,12,5,0.0
2024-06-01,BEN,8,6,2,0.0
2024-07-01,BEN,10,8,2,0.0
2020-01-01,BFA,5,5,0,0.0
2020-02-01,BFA,7,7,0,0.0
2020-03-01,BFA,1,1,0,0.0
2020-04-01,BFA,0,0,0,0.0
2020-05-01,BFA,0,0,0,0.0
2020-06-01,BFA,0,0,0,0.0
2020-07-01,BFA,0,0,0,0.0
2020-08-01,BFA,0,0,0,0.0
2020-09-01,BFA,0,0,0,0.0
2020-10-01,BFA,0,0,0,0.0
2020-11-01,BFA,0,0,0,0.0
2020-12-01,BFA,0,0,0,0.0
2021-01-01,BFA,0,0,0,0.0
2021-02-01,BFA,0,0,0,0.0
2021-03-01,BFA,0,0,0,0.0
2021-04-01,BFA,0,0,0,0.0
2021-05-01,BFA,0,0,0,0.0
2021-06-01,BFA,0,0,0,0.0
2021-07-01,BFA,0,0,0,0.0
2021-08-01,BFA,0,0,0,0.0
2021-09-01,BFA,1,0,1,0.0
2021-10-01,BFA,0,0,0,0.0
2021-11-01,BFA,1,1,0,0.0
2021-12-01,BFA,0,0,0,0.0
2022-01-01,BFA,2,2,0,0.0
2022-02-01,BFA,0,0,0,0.0
2022-03-01,BFA,1,1,0,0.0
2022-04-01,BFA,0,0,0,0.0
2022-05-01,BFA,1,0,1,0.0
2022-06-01,BFA,2,1,1,0.0
2022-07-01,BFA,4,4,0,0.0
2022-08-01,BFA,1,1,0,0.0
2022-09-01,BFA,11,10,1,0.0
2022-10-01,BFA,15,10,5,0.0
2022-11-01,BFA,2,2,0,0.0
2022-12-01,BFA,3,3,0,0.0
2023-01-01,BFA,7,6,1,0.0
2023-02-01,BFA,4,4,0,0.0
2023-03-01,BFA,5,5,0,0.0
2023-04-01,BFA,1,1,0,0.0
2023-05-01,BFA,14,13,1,0.0
2023-06-01,BFA,1,1,0,0.0
2023-07-01,BFA,7,7,0,0.0
2023-08-01,BFA,8,7,1,0.0
2023-09-01,BFA,27,23,4,0.0
2023-10-01,BFA,7,6,1,0.0
2023-11-01,BFA,5,3,2,0.0
2023-12-01,BFA,6,6,0,0.0
2024-01-01,BFA,9,8,1,0.0
2024-02-01,BFA,9,6,3,0.0
2024-03-01,BFA,1,0,1,0.0
2024-04-01,BFA,6,5,1,0.0
2024-05-01,BFA,5,5,0,0.0
2024-06-01,BFA,30,27,3,0.0
2024-07-01,BFA,7,5,2,0.0
2020-01-01,BGD,26955,23168,3787,0.0
2020-02-01,BGD,19668,17360,2308,0.0
2020-03-01,BGD,10369,9572,797,0.0
2020-04-01,BGD,2,2,0,0.0
2020-05-01,BGD,10,9,1,0.0
2020-06-01,BGD,39,32,7,0.0
2020-07-01,BGD,108,72,36,0.0
2020-08-01,BGD,176,137,39,0.0
2020-09-01,BGD,151,108,43,0.0
2020-10-01,BGD,63,59,4,0.0
2020-11-01,BGD,69,59,10,0.0
2020-12-01,BGD,60,46,14,0.0
2021-01-01,BGD,106,101,5,0.0
2021-02-01,BGD,147,105,42,0.0
2021-03-01,BGD,307,216,91,0.0
2021-04-01,BGD,271,241,30,0.0
2021-05-01,BGD,100,80,20,0.0
2021-06-01,BGD,3,1,2,0.0
2021-07-01,BGD,10,8,2,0.0
2021-08-01,BGD,16,10,6,0.0
2021-09-01,BGD,34,25,9,0.0
2021-10-01,BGD,217,155,62,0.0
2021-11-01,BGD,1098,950,148,0.0
2021-12-01,BGD,5752,5375,377,0.0
2022-01-01,BGD,5393,5006,387,0.0
2022-02-01,BGD,5715,5361,354,0.0
2022-03-01,BGD,8955,8590,365,0.0
2022-04-01,BGD,9123,8498,625,0.0
2022-05-01,BGD,13343,12214,1129,0.0
2022-06-01,BGD,14915,13774,1141,0.0
2022-07-01,BGD,18164,15856,2308,0.0
2022-08-01,BGD,26179,23849,2330,0.0
2022-09-01,BGD,27085,25154,1931,0.0
2022-10-01,BGD,33524,31507,2017,0.0
2022-11-01,BGD,36928,35379,1549,0.0
2022-12-01,BGD,39820,37510,2310,0.0
2023-01-01,BGD,51838,49373,2465,0.0
2023-02-01,BGD,59350,57353,1997,0.0
2023-03-01,BGD,62977,60931,2046,0.0
2023-04-01,BGD,43311,41144,2167,0.0
2023-05-01,BGD,48550,46883,1667,0.0
2023-06-01,BGD,51768,49777,1991,0.0
2023-07-01,BGD,61537,58100,3437,0.0
2023-08-01,BGD,75514,72520,2994,0.0
2023-09-01,BGD,56346,53837,2509,0.0
2023-10-01,BGD,43290,40905,2385,0.0
2023-11-01,BGD,38951,36751,2200,0.0
2023-12-01,BGD,42113,38816,3297,0.0
2024-01-01,BGD,41412,38026,3386,0.0
2024-02-01,BGD,31793,29164,2629,0.0
2024-03-01,BGD,26625,24490,2135,0.0
2024-04-01,BGD,28449,25240,3209,0.0
2024-05-01,BGD,67316,65204,2112,0.0
2024-06-01,BGD,29387,25185,4202,0.0
2024-07-01,BGD,21871,19109,2762,0.0
2020-01-01,BGR,645,339,306,0.0
2020-02-01,BGR,487,284,203,0.0
2020-03-01,BGR,186,117,69,0.0
2020-04-01,BGR,0,0,0,0.0
2020-05-01,BGR,0,0,0,0.0
2020-06-01,BGR,0,0,0,0.0
2020-07-01,BGR,25,25,0,0.0
2020-08-01,BGR,3,3,0,0.0
2020-09-01,BGR,20,19,1,0.0
2020-10-01,BGR,17,16,1,0.0
2020-11-01,BGR,9,8,1,0.0
2020-12-01,BGR,5,5,0,0.0
2021-01-01,BGR,17,15,2,0.0
2021-02-01,BGR,18,18,0,0.0
2021-03-01,BGR,13,12,1,0.0
2021-04-01,BGR,10,9,1,0.0
2021-05-01,BGR,17,17,0,0.0
2021-06-01,BGR,8,8,0,0.0
2021-07-01,BGR,2,2,0,0.0
2021-08-01,BGR,14,13,1,0.0
2021-09-01,BGR,9,7,2,0.0
2021-10-01,BGR,18,15,3,0.0
2021-11-01,BGR,15,14,1,0.0
2021-12-01,BGR,6,5,1,0.0
2022-01-01,BGR,18,16,2,0.0
2022-02-01,BGR,17,14,3,0.0
2022-03-01,BGR,35,31,4,0.0
2022-04-01,BGR,76,51,25,0.0
2022-05-01,BGR,101,61,40,0.0
2022-06-01,BGR,125,67,58,0.0
2022-07-01,BGR,119,68,51,0.0
2022-08-01,BGR,199,112,87,0.0
2022-09-01,BGR,157,91,66,0.0
2022-10-01,BGR,209,133,76,0.0
2022-11-01,BGR,231,132,99,0.0
2022-12-01,BGR,272,150,122,0.0
2023-01-01,BGR,288,173,115,0.0
2023-02-01,BGR,341,191,150,0.0
2023-03-01,BGR,351,178,173,0.0
2023-04-01,BGR,334,179,155,0.0
2023-05-01,BGR,253,144,109,0.0
2023-06-01,BGR,153,81,72,0.0
2023-07-01,BGR,177,95,82,0.0
2023-08-01,BGR,249,136,113,0.0
2023-09-01,BGR,277,163,114,0.0
2023-10-01,BGR,222,122,100,0.0
2023-11-01,BGR,473,232,241,0.0
2023-12-01,BGR,512,277,235,0.0
2024-01-01,BGR,678,359,319,0.0
2024-02-01,BGR,600,292,308,0.0
2024-03-01,BGR,589,312,277,0.0
2024-04-01,BGR,409,219,190,0.0
2024-05-01,BGR,317,167,150,0.0
2024-06-01,BGR,230,133,97,0.0
2024-07-01,BGR,282,165,117,0.0
2020-01-01,BHR,471,272,199,0.0
2020-02-01,BHR,94,61,33,0.0
2020-03-01,BHR,20,16,4,0.0
2020-04-01,BHR,0,0,0,0.0
2020-05-01,BHR,0,0,0,0.0
2020-06-01,BHR,0,0,0,0.0
2020-07-01,BHR,0,0,0,0.0
2020-08-01,BHR,1,1,0,0.0
2020-09-01,BHR,3,1,2,0.0
2020-10-01,BHR,2,1,1,0.0
2020-11-01,BHR,2,2,0,0.0
2020-12-01,BHR,2,1,1,0.0
2021-01-01,BHR,0,0,0,0.0
2021-02-01,BHR,1,1,0,0.0
2021-03-01,BHR,5,2,3,0.0
2021-04-01,BHR,1,0,1,0.0
2021-05-01,BHR,2,1,1,0.0
2021-06-01,BHR,1,1,0,0.0
2021-07-01,BHR,1,1,0,0.0
2021-08-01,BHR,0,0,0,0.0
2021-09-01,BHR,0,0,0,0.0
2021-10-01,BHR,7,5,2,0.0
2021-11-01,BHR,4,2,2,0.0
2021-12-01,BHR,5,4,1,0.0
2022-01-01,BHR,8,7,1,0.0
2022-02-01,BHR,4,4,0,0.0
2022-03-01,BHR,6,4,2,0.0
2022-04-01,BHR,17,13,4,0.0
2022-05-01,BHR,87,51,36,0.0
2022-06-01,BHR,229,144,85,0.0
2022-07-01,BHR,231,109,122,0.0
2022-08-01,BHR,283,130,153,0.0
2022-09-01,BHR,126,83,43,0.0
2022-10-01,BHR,143,90,53,0.0
2022-11-01,BHR,96,61,35,0.0
2022-12-01,BHR,119,67,52,0.0
2023-01-01,BHR,239,142,97,0.0
2023-02-01,BHR,118,66,52,0.0
2023-03-01,BHR,74,48,26,0.0
2023-04-01,BHR,60,38,22,0.0
2023-05-01,BHR,126,71,55,0.0
2023-06-01,BHR,275,150,125,0.0
2023-07-01,BHR,576,280,296,0.0
2023-08-01,BHR,608,299,309,0.0
2023-09-01,BHR,191,106,85,0.0
2023-10-01,BHR,198,139,59,0.0
2023-11-01,BHR,149,91,58,0.0
2023-12-01,BHR,166,90,76,0.0
2024-01-01,BHR,265,140,125,0.0
2024-02-01,BHR,153,86,67,0.0
2024-03-01,BHR,37,24,13,0.0
2024-04-01,BHR,108,63,45,0.0
2024-05-01,BHR,107,81,26,0.0
2024-06-01,BHR,493,239,254,0.0
2024-07-01,BHR,514,260,254,0.0
2020-01-01,BHS,7,3,4,0.0
2020-02-01,BHS,5,4,1,0.0
2020-03-01,BHS,2,1,1,0.0
2020-04-01,BHS,0,0,0,0.0
2020-05-01,BHS,0,0,0,0.0
2020-06-01,BHS,0,0,0,0.0
2020-07-01,BHS,0,0,0,0.0
2020-08-01,BHS,0,0,0,0.0
2020-09-01,BHS,0,0,0,0.0
2020-10-01,BHS,0,0,0,0.0
2020-11-01,BHS,0,0,0,0.0
2020-12-01,BHS,0,0,0,0.0
2021-01-01,BHS,0,0,0,0.0
2021-02-01,BHS,0,0,0,0.0
2021-03-01,BHS,0,0,0,0.0
2021-04-01,BHS,0,0,0,0.0
2021-05-01,BHS,0,0,0,0.0
2021-06-01,BHS,0,0,0,0.0
2021-07-01,BHS,0,0,0,0.0
2021-08-01,BHS,0,0,0,0.0
2021-09-01,BHS,0,0,0,0.0
2021-10-01,BHS,0,0,0,0.0
2021-11-01,BHS,0,0,0,0.0
2021-12-01,BHS,0,0,0,0.0
2022-01-01,BHS,0,0,0,0.0
2022-02-01,BHS,0,0,0,0.0
2022-03-01,BHS,1,1,0,0.0
2022-04-01,BHS,2,0,2,0.0
2022-05-01,BHS,3,1,2,0.0
2022-06-01,BHS,4,2,2,0.0
2022-07-01,BHS,6,2,4,0.0
2022-08-01,BHS,13,5,8,0.0
2022-09-01,BHS,3,3,0,0.0
2022-10-01,BHS,8,4,4,0.0
2022-11-01,BHS,6,0,6,0.0
2022-12-01,BHS,4,2,2,0.0
2023-01-01,BHS,22,10,12,0.0
2023-02-01,BHS,8,4,4,0.0
2023-03-01,BHS,17,10,7,0.0
2023-04-01,BHS,4,2,2,0.0
2023-05-01,BHS,10,7,3,0.0
2023-06-01,BHS,9,5,4,0.0
2023-07-01,BHS,7,5,2,0.0
2023-08-01,BHS,3,1,2,0.0
2023-09-01,BHS,6,3,3,0.0
2023-10-01,BHS,9,4,5,0.0
2023-11-01,BHS,2,1,1,0.0
